S. No,Critical Sector Entity Name,Corresponding CSE Domain Name,Identified Phishing/Suspected Domain Name,Phishing/Suspected Domains (i.e. Class Label),Evidence file name,Source of detection,Simulated_URL,Levenshtein_Ratio,Length_Difference,Domain_Age_Days,URL_Length,Num_Slashes,Num_Underscores,Num_Question_Marks,Num_Equal_Signs,Special_Chars_Count,Path_Length,Has_Query,Num_Subdomains,Domain_Length,Num_Dots,Num_Hyphens,Label
359,HDFC Bank,hdfcbank.com,hdfcbank.camp,Suspected,,,https://hdfcbank.camp,1.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
360,HDFC Bank,hdfcbank.com,hdfcbank.careers,Suspected,,,https://hdfcbank.careers,1.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
361,HDFC Bank,hdfcbank.com,hdfcbank.contact,Suspected,,,https://hdfcbank.contact,1.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
362,HDFC Bank,hdfcbank.com,hdfcbank.engineer,Suspected,,,https://hdfcbank.engineer,1.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
363,HDFC Bank,hdfcbank.com,hdfcbank.live,Suspected,,,https://hdfcbank.live,1.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
364,HDFC Bank,hdfcbank.com,hdfcbank.coach,Suspected,,,https://hdfcbank.coach,1.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
365,HDFC Bank,hdfcbank.com,hdfcbank.computer,Suspected,,,https://hdfcbank.computer,1.0,0.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
366,HDFC Bank,hdfcbank.com,hdfcbank.events,Suspected,,,https://hdfcbank.events,1.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
367,HDFC Bank,hdfcbank.com,hdfcbank.clinic,Suspected,,,https://hdfcbank.clinic,1.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
368,HDFC Bank,hdfcbank.com,hdfcbank.delivery,Suspected,,,https://hdfcbank.delivery,1.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
369,HDFC Bank,hdfcbank.com,hdfcbank.faith,Suspected,,,https://hdfcbank.faith,1.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
370,HDFC Bank,hdfcbank.com,hdfcbank.football,Suspected,,,https://hdfcbank.football,1.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
371,HDFC Bank,hdfcbank.com,hdfcbank.fund,Suspected,,,https://hdfcbank.fund,1.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
372,HDFC Bank,hdfcbank.com,hdfcbank.irish,Suspected,,,https://hdfcbank.irish,1.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
373,HDFC Bank,hdfcbank.com,hdfcbank.kaufen,Suspected,,,https://hdfcbank.kaufen,1.0,0.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
374,HDFC Bank,hdfcbank.com,hdfcbank.markets,Suspected,,,https://hdfcbank.markets,1.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
375,HDFC Bank,hdfcbank.com,hdfcbank.media,Suspected,,,https://hdfcbank.media,1.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
376,HDFC Bank,hdfcbank.com,hdfcbank.solar,Suspected,,,https://hdfcbank.solar,1.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
377,HDFC Bank,hdfcbank.com,hdfcbank.singles,Suspected,,,https://hdfcbank.singles,1.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
378,HDFC Bank,hdfcbank.com,hdfcbank.party,Suspected,,,https://hdfcbank.party,1.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
379,HDFC Bank,hdfcbank.com,hdfcbank.pizza,Suspected,,,https://hdfcbank.pizza,1.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
380,HDFC Bank,hdfcbank.com,hdfcbank.school,Suspected,,,https://hdfcbank.school,1.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
381,HDFC Bank,hdfcbank.com,hdfcbank-ypb.in,Suspected,,,https://hdfcbank-ypb.in,0.8,4.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1
382,HDFC Bank,hdfcbank.com,hdfcbankfinance.net,Suspected,,,https://hdfcbankfinance.net,0.6956521739130435,7.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
383,HDFC Bank,hdfcbank.com,hdfcsecurities.in,Suspected,,,https://hdfcsecurities.in,0.36363636363636365,6.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
384,HDFC Bank,hdfcbank.com,hdfcorg.co.in,Suspected,,,https://hdfcorg.co.in,0.5333333333333333,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,1
385,HDFC Bank,hdfcbank.com,yyhdfcci.shop,Suspected,,,https://yyhdfcci.shop,0.5,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
386,HDFC Bank,hdfcbank.com,hdfcai.net,Suspected,,,https://hdfcai.net,0.7142857142857143,2.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
387,HDFC Bank,hdfcbank.com,hdfcbank.today,Suspected,,,https://hdfcbank.today,1.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
388,HDFC Bank,hdfcbank.com,hdfconline.co.in,Suspected,,,https://hdfconline.co.in,0.5555555555555556,2.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,1
389,HDFC Bank,hdfcbank.com,hdfc-story.xyz,Suspected,,,https://hdfc-story.xyz,0.4444444444444444,2.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1
390,HDFC Bank,hdfcbank.com,hdfcbankinfo.co.in,Suspected,,,https://hdfcbankinfo.co.in,0.8,4.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,0.0,1
391,HDFC Bank,hdfcbank.com,hdfc-banking.co.in,Suspected,,,https://hdfc-banking.co.in,0.8,4.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,1.0,1
392,HDFC Bank,hdfcbank.com,hdfcco.co.in,Suspected,,,https://hdfcco.co.in,0.5714285714285714,2.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0,1
393,HDFC Bank,hdfcbank.com,hdfc-loans.in,Suspected,,,https://hdfc-loans.in,0.6666666666666666,2.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1
394,HDFC Bank,hdfcbank.com,hdfcbank.store,Suspected,,,https://hdfcbank.store,1.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
395,HDFC Bank,hdfcbank.com,hdfc.net.in,Suspected,,,https://hdfc.net.in,0.6666666666666666,4.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,0.0,1
396,HDFC Bank,hdfcbank.com,hdfcm.com,Suspected,,,https://hdfcm.com,0.6153846153846154,3.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1
397,HDFC Bank,hdfcbank.com,alerts-hdfcbank.net,Suspected,,,https://alerts-hdfcbank.net,0.6956521739130435,7.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
398,HDFC Bank,hdfcbank.com,thehdfc.co.in,Suspected,,,https://thehdfc.co.in,0.5333333333333333,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,1
399,HDFC Bank,hdfcbank.com,thehdfc.net.in,Suspected,,,https://thehdfc.net.in,0.5333333333333333,1.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,1
400,HDFC Bank,hdfcbank.com,thehdfc.in,Suspected,,,https://thehdfc.in,0.5333333333333333,1.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
401,HDFC Bank,hdfcbank.com,hffcbank.com,Suspected,,,https://hffcbank.com,0.875,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
402,HDFC Bank,hdfcbank.com,hdfcbank.poker,Suspected,,,https://hdfcbank.poker,1.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
403,HDFC Bank,hdfcbank.com,hdfcbanknet.info,Suspected,,,https://hdfcbanknet.info,0.8421052631578947,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
404,HDFC Bank,hdfcbank.com,hdfcpolicy.in,Suspected,,,https://hdfcpolicy.in,0.4444444444444444,2.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
405,HDFC Bank,hdfcbank.com,dchdfcbank.com,Suspected,,,https://dchdfcbank.com,0.8888888888888888,2.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
406,HDFC Bank,hdfcbank.com,hdfcbank.games,Suspected,,,https://hdfcbank.games,1.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
407,HDFC Bank,hdfcbank.com,hdfcbank.support,Suspected,,,https://hdfcbank.support,1.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
408,HDFC Bank,hdfcbank.com,hdfbank.com,Suspected,,,https://hdfbank.com,0.9333333333333333,1.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
409,HDFC Bank,hdfcbank.com,hdfcbak.com,Suspected,,,https://hdfcbak.com,0.9333333333333333,1.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
410,HDFC Bank,hdfcbank.com,hdfcbani.com,Suspected,,,https://hdfcbani.com,0.875,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
411,HDFC Bank,hdfcbank.com,hdfcbank.ltd,Suspected,,,https://hdfcbank.ltd,1.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
412,HDFC Bank,hdfcbank.com,hdfcbank.uk,Suspected,,,https://hdfcbank.uk,1.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
413,HDFC Bank,hdfcbank.com,hdfcbanki.com,Suspected,,,https://hdfcbanki.com,0.9411764705882353,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
414,HDFC Bank,hdfcbank.com,hdfcbanl.com,Suspected,,,https://hdfcbanl.com,0.875,0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
415,HDFC Bank,hdfcbank.com,hdfcbsnk.com,Suspected,,,https://hdfcbsnk.com,0.875,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
416,HDFC Bank,hdfcbank.com,hdfcbwnk.com,Suspected,,,https://hdfcbwnk.com,0.875,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
417,HDFC Bank,hdfcbank.com,hdfcnank.com,Suspected,,,https://hdfcnank.com,0.875,0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
418,HDFC Bank,hdfcbank.com,hdfcergopolicyrenewalinsurances.in,Suspected,,,https://hdfcergopolicyrenewalinsurances.in,0.3076923076923077,23.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,1
419,HDFC Bank,hdfcbank.com,hdfcbankonline.in,Suspected,,,https://hdfcbankonline.in,0.7272727272727273,6.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
420,HDFC Bank,hdfcbank.com,hdfc.ind.in,Suspected,,,https://hdfc.ind.in,0.6666666666666666,4.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,0.0,1
421,HDFC Bank,hdfcbank.com,hdfcbankltd.in,Suspected,,,https://hdfcbankltd.in,0.8421052631578947,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
422,HDFC Bank,hdfcbank.com,hdfcsa1es.co.in,Suspected,,,https://hdfcsa1es.co.in,0.5882352941176471,1.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,1
423,HDFC Bank,hdfcbank.com,loginhdfc.in,Suspected,,,https://loginhdfc.in,0.47058823529411764,1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
424,HDFC Bank,hdfcbank.com,mycardhdfc.in,Suspected,,,https://mycardhdfc.in,0.4444444444444444,2.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
425,HDFC Bank,hdfcbank.com,hdfcodes.site,Suspected,,,https://hdfcodes.site,0.5,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
426,HDFC Bank,hdfcbank.com,hdfcretail.in,Suspected,,,https://hdfcretail.in,0.5555555555555556,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
427,HDFC Bank,hdfcbank.com,hdfcsales.info,Suspected,,,https://hdfcsales.info,0.5882352941176471,1.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
428,HDFC Bank,hdfcbank.com,hdfchousingfinance.com,Suspected,,,https://hdfchousingfinance.com,0.46153846153846156,10.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,1
429,HDFC Bank,hdfcbank.com,hdfcbank.netportall.com,Suspected,,,https://hdfcbank.netportall.com,1.0,0.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,0.0,1
430,HDFC Bank,hdfcbank.com,hdfccareer.in,Suspected,,,https://hdfccareer.in,0.5555555555555556,2.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1
431,HDFC Bank,hdfcbank.com,hdfc.com.in,Suspected,,,https://hdfc.com.in,0.6666666666666666,4.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,0.0,1
432,HDFC Bank,hdfcbank.com,hdfcergorenewal.in,Suspected,,,https://hdfcergorenewal.in,0.43478260869565216,7.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
433,HDFC Bank,hdfcbank.com,hdfcsecurities.co.in,Suspected,,,https://hdfcsecurities.co.in,0.36363636363636365,6.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,1
434,HDFC Bank,hdfcbank.com,myaccounthdfclife.co.in,Suspected,,,https://myaccounthdfclife.co.in,0.32,9.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,0.0,1
435,HDFC Bank,hdfcbank.com,hdfcbankloan.in,Suspected,,,https://hdfcbankloan.in,0.8,4.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
436,HDFC Bank,hdfcbank.com,hdfcbankcreditcard.in,Suspected,,,https://hdfcbankcreditcard.in,0.6153846153846154,10.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1
437,HDFC Bank,hdfcbank.com,hdfcincrase.today,Suspected,,,https://hdfcincrase.today,0.5263157894736842,3.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
438,HDFC Bank,hdfcbank.com,hdfcbanking.org,Suspected,,,https://hdfcbanking.org,0.8421052631578947,3.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
439,HDFC Bank,hdfcbank.com,hdfcergoinsurancerenewal.in,Suspected,,,https://hdfcergoinsurancerenewal.in,0.375,16.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,1
440,HDFC Bank,hdfcbank.com,workonlinehdfcbank.com,Suspected,,,https://workonlinehdfcbank.com,0.6153846153846154,10.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,1
441,HDFC Bank,hdfcbank.com,xhdfc.com,Suspected,,,https://xhdfc.com,0.6153846153846154,3.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1
442,HDFC Bank,hdfcbank.com,hdfc-bonus.cfd,Suspected,,,https://hdfc-bonus.cfd,0.6666666666666666,2.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1
443,HDFC Bank,hdfcbank.com,hd94-fc67.firebaseapp.com,Phishing,,Tunneling Services,https://hd94-fc67.firebaseapp.com,0.47058823529411764,1.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,2
444,HDFC Bank,hdfcbank.com,whsh01-ksj18.firebaseapp.com,Phishing,,Tunneling Services,https://whsh01-ksj18.firebaseapp.com,0.2,4.0,11.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,2.0,1.0,2
445,HDFC Bank,hdfcbank.com,hcfc-b6a51.firebaseapp.com,Phishing,,Tunneling Services,https://hcfc-b6a51.firebaseapp.com,0.5555555555555556,2.0,13.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,2.0,1.0,2
446,HDFC Bank,hdfcbank.com,sks08-akwo22.firebaseapp.com,Phishing,,Tunneling Services,https://sks08-akwo22.firebaseapp.com,0.1,4.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,2.0,1.0,2
447,HDFC Bank,hdfcbank.com,hdx6-hdr6.firebaseapp.com,Phishing,,Tunneling Services,https://hdx6-hdr6.firebaseapp.com,0.23529411764705882,1.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,2
448,HDFC Bank,hdfcbank.com,hdsxd1.firebaseapp.com/f1,Phishing,,Tunneling Services,https://hdsxd1.firebaseapp.com/f1,0.2857142857142857,2.0,3.0,33.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,22.0,2.0,0.0,2
449,HDFC Bank,hdfcbank.com,hda18-ms1.firebaseapp.com/,Phishing,,Tunneling Services,https://hda18-ms1.firebaseapp.com/,0.35294117647058826,1.0,13.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,2.0,1.0,2
450,HDFC Bank,hdfcbank.com,hd31-md1.firebaseapp.com/f1,Phishing,,Tunneling Services,https://hd31-md1.firebaseapp.com/f1,0.25,0.0,15.0,35.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,24.0,2.0,1.0,2
451,HDFC Bank,hdfcbank.com,hd22-mu2x.firebaseapp.com/f1,Phishing,,Tunneling Services,https://hd22-mu2x.firebaseapp.com/f1,0.23529411764705882,1.0,11.0,36.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,25.0,2.0,1.0,2
452,HDFC Bank,hdfcbank.com,hd21-mkw1.firebaseapp.com/f1,Phishing,,Tunneling Services,https://hd21-mkw1.firebaseapp.com/f1,0.35294117647058826,1.0,5.0,36.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,25.0,2.0,1.0,2
453,HDFC Bank,hdfcbank.com,hd4s-kp4d.firebaseapp.com/f1,Phishing,,Tunneling Services,https://hd4s-kp4d.firebaseapp.com/f1,0.35294117647058826,1.0,10.0,36.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,25.0,2.0,1.0,2
454,HDFC Bank,hdfcbank.com,hd3s-kour4.firebaseapp.com/f1,Phishing,,Tunneling Services,https://hd3s-kour4.firebaseapp.com/f1,0.3333333333333333,2.0,5.0,37.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,26.0,2.0,1.0,2
455,HDFC Bank,hdfcbank.com,hdec-f13ed.firebaseapp.com/f1 ,Phishing,,Tunneling Services,https://hdec-f13ed.firebaseapp.com/f1 ,0.3333333333333333,2.0,1.0,38.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,26.0,2.0,1.0,2
456,HDFC Bank,hdfcbank.com,jsjjs09-d097e.firebaseapp.com/f1 ,Phishing,,Tunneling Services,https://jsjjs09-d097e.firebaseapp.com/f1 ,0.09523809523809523,5.0,14.0,41.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,29.0,2.0,1.0,2
457,HDFC Bank,hdfcbank.com,hd1-mka1.firebaseapp.com/f1 ,Phishing,,Tunneling Services,https://hd1-mka1.firebaseapp.com/f1 ,0.375,0.0,1.0,36.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,24.0,2.0,1.0,2
458,HDFC Bank,hdfcbank.com,hd2a-mkae2.firebaseapp.com/f1 ,Phishing,,Tunneling Services,https://hd2a-mkae2.firebaseapp.com/f1 ,0.4444444444444444,2.0,13.0,38.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,26.0,2.0,1.0,2
459,HDFC Bank,hdfcbank.com,hd1-mkd1.firebaseapp.com/f1 ,Phishing,,Tunneling Services,https://hd1-mkd1.firebaseapp.com/f1 ,0.375,0.0,2.0,36.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,24.0,2.0,1.0,2
460,HDFC Bank,hdfcbank.com,hbcd-f016c.firebaseapp.com/f1 ,Phishing,,Tunneling Services,https://hbcd-f016c.firebaseapp.com/f1 ,0.2222222222222222,2.0,12.0,38.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,26.0,2.0,1.0,2
461,HDFC Bank,hdfcbank.com,hd-mkf24.firebaseapp.com/f1,Phishing,,Tunneling Services,https://hd-mkf24.firebaseapp.com/f1,0.375,0.0,10.0,35.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,24.0,2.0,1.0,2
462,HDFC Bank,hdfcbank.com,hd4w-kfd4.firebaseapp.com/,Phishing,,Tunneling Services,https://hd4w-kfd4.firebaseapp.com/,0.35294117647058826,1.0,10.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,2.0,1.0,2
463,HDFC Bank,hdfcbank.com,"
hd8r-mkfd8s.firebaseapp.com/",Phishing,,Tunneling Services,"https://
hd8r-mkfd8s.firebaseapp.com/",0.3,4.0,3.0,37.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,2.0,1.0,2
464,HDFC Bank,hdfcbank.com,hd6-ms6d.firebaseapp.com/f1,Phishing,,Tunneling Services,https://hd6-ms6d.firebaseapp.com/f1,0.25,0.0,10.0,35.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,24.0,2.0,1.0,2
465,HDFC Bank,hdfcbank.com,hd4-mfh4d.firebaseapp.com/f1,Phishing,,Tunneling Services,https://hd4-mfh4d.firebaseapp.com/f1,0.35294117647058826,1.0,5.0,36.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,25.0,2.0,1.0,2
466,HDFC Bank,hdfcbank.com,hd3-md3x.firebaseapp.com/f1,Phishing,,Tunneling Services,https://hd3-md3x.firebaseapp.com/f1,0.25,0.0,13.0,35.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,24.0,2.0,1.0,2
467,HDFC Bank,hdfcbank.com,hxz-55yt.firebaseapp.com,Phishing,,Tunneling Services,https://hxz-55yt.firebaseapp.com,0.125,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,1.0,2
468,HDFC Bank,hdfcbank.com,h-11av.firebaseapp.com/,Phishing,,Tunneling Services,https://h-11av.firebaseapp.com/,0.2857142857142857,2.0,10.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,2.0,1.0,2
469,HDFC Bank,hdfcbank.com,trde-bef50.firebaseapp.com/,Phishing,,Tunneling Services,https://trde-bef50.firebaseapp.com/,0.2222222222222222,2.0,11.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,2.0,1.0,2
470,HDFC Bank,hdfcbank.com,aaaqq-89cae.firebaseapp.com/,Phishing,,Tunneling Services,https://aaaqq-89cae.firebaseapp.com/,0.10526315789473684,3.0,5.0,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,2.0,1.0,2
471,HDFC Bank,hdfcbank.com,hd-1wi.firebaseapp.com/ka,Phishing,,Tunneling Services,https://hd-1wi.firebaseapp.com/ka,0.2857142857142857,2.0,6.0,33.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,22.0,2.0,1.0,2
472,HDFC Bank,hdfcbank.com,hdasw-44086.firebaseapp.com,Phishing,,Tunneling Services,https://hdasw-44086.firebaseapp.com,0.3157894736842105,3.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,2.0,1.0,2
